"Data pomiaru";"Tydzien";"Godzina";3-INDOOR Ambient Temp.;3-INDOOR Relative Humidity;3-INDOOR Air Velocity;3-INDOOR Mean Radiant Temp.;3-OUTDOOR Ambient Temp.;3-OUTDOOR Relative Humidity;3-OUTDOOR Air Velocity;3-PMV;3-PPD;3-INDOOR Ambient Temp. Δ1;3-INDOOR Relative Humidity Δ1;3-INDOOR Air Velocity Δ1;3-INDOOR Mean Radiant Temp. Δ1;3-OUTDOOR Ambient Temp. Δ1;3-OUTDOOR Relative Humidity Δ1;3-OUTDOOR Air Velocity Δ1;3-PMV Δ1;3-PPD Δ1;3-PMV - ABS Δ1;3-INDOOR Ambient Temp. Δ +1
16.09.2012 05:44:59.970;38;5;22.83657;55.626;0.030988;22.83657;15;72;1.34112;-1.152401;32.95502;-0.067393;0;0;-0.067393;-2;13;0;-0.02618995;1.23131;0.02618995;0
16.09.2012 06:00:00.000;38;6;22.83657;55.626;0.030988;22.83657;15;72;1.34112;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 06:14:59.943;38;6;22.83657;55.626;0.030988;22.83657;15;72;1.34112;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 06:29:59.970;38;6;22.83657;55.626;0.030988;22.83657;15;72;1.34112;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 06:45:00.000;38;6;22.83657;55.626;0.030988;22.83657;16;72;0.89408;-1.152401;32.95502;0;0;0;0;1;0;-0.44704;0;0;0;0
16.09.2012 06:59:59.943;38;6;22.83657;55.626;0.030988;22.83657;16;72;0.89408;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;-0.067391
16.09.2012 07:14:59.970;38;7;22.76918;55.626;0.030988;22.76918;16;72;0.89408;-1.178589;34.20782;-0.067391;0;0;-0.067391;0;0;0;-0.02618792;1.252803;0.02618792;0.067391
16.09.2012 07:30:00.000;38;7;22.83657;55.626;0.030988;22.83657;16;72;0.89408;-1.152401;32.95502;0.067391;0;0;0.067391;0;0;0;0.02618792;-1.252803;-0.02618792;0
16.09.2012 07:44:59.943;38;7;22.83657;55.626;0.030988;22.83657;18;68;2.2352;-1.152401;32.95502;0;0;0;0;2;-4;1.34112;0;0;0;0
16.09.2012 07:59:59.970;38;7;22.83657;55.626;0.030988;22.83657;18;68;2.2352;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;-0.067391
16.09.2012 08:15:00.000;38;8;22.76918;55.626;0.030988;22.76918;18;68;2.2352;-1.178589;34.20782;-0.067391;0;0;-0.067391;0;0;0;-0.02618792;1.252803;0.02618792;-0.067391
16.09.2012 08:29:59.943;38;8;22.70178;55.626;0.030988;22.70178;18;68;2.2352;-1.204776;35.48118;-0.067391;0;0;-0.067391;0;0;0;-0.02618663;1.273361;0.02618663;-0.134783
16.09.2012 08:44:59.970;38;8;22.567;55.626;0.030988;22.567;19;52;2.2352;-1.257146;38.08539;-0.134783;0;0;-0.134783;1;-16;0;-0.05236967;2.604213;0.05236967;0
16.09.2012 09:00:00.000;38;9;22.567;55.626;0.030988;22.567;19;52;2.2352;-1.257146;38.08539;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 09:14:59.943;38;9;22.567;55.626;0.030988;22.567;19;52;2.2352;-1.257146;38.08539;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 09:29:59.970;38;9;22.567;55.626;0.030988;22.567;19;52;2.2352;-1.257146;38.08539;0;0;0;0;0;0;0;0;0;0;-0.067391
16.09.2012 09:45:00.000;38;9;22.49961;55.626;0.030988;22.49961;21;46;2.2352;-1.283328;39.41397;-0.067391;0;0;-0.067391;2;-6;0;-0.02618259;1.328577;0.02618259;0
16.09.2012 09:59:59.943;38;9;22.49961;55.626;0.030988;22.49961;21;46;2.2352;-1.283328;39.41397;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 10:14:59.970;38;10;22.49961;55.626;0.030988;22.49961;21;46;2.2352;-1.283328;39.41397;0;0;0;0;0;0;0;0;0;0;0.067391
16.09.2012 10:30:00.000;38;10;22.567;55.626;0.030988;22.567;21;46;2.2352;-1.257146;38.08539;0.067391;0;0;0.067391;0;0;0;0.02618259;-1.328577;-0.02618259;0
16.09.2012 10:44:59.943;38;10;22.567;55.626;0.030988;22.567;22;41;4.02336;-1.257146;38.08539;0;0;0;0;1;-5;1.78816;0;0;0;0
16.09.2012 10:59:59.970;38;10;22.567;55.626;0.030988;22.567;22;41;4.02336;-1.257146;38.08539;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 11:15:00.000;38;11;22.567;55.626;0.030988;22.567;22;41;4.02336;-1.257146;38.08539;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 11:29:59.943;38;11;22.567;55.626;0.030988;22.567;22;41;4.02336;-1.257146;38.08539;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 11:44:59.970;38;11;22.567;55.626;0.030988;22.567;22;38;4.02336;-1.257146;38.08539;0;0;0;0;0;-3;0;0;0;0;0
16.09.2012 12:00:00.000;38;12;22.567;55.626;0.030988;22.567;22;38;4.02336;-1.257146;38.08539;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 12:14:59.943;38;12;22.567;55.626;0.030988;22.567;22;38;4.02336;-1.257146;38.08539;0;0;0;0;0;0;0;0;0;0;0.067392
16.09.2012 12:29:59.970;38;12;22.63439;55.626;0.030988;22.63439;22;38;4.02336;-1.230961;36.77406;0.067392;0;0;0.067392;0;0;0;0.02618435;-1.311329;-0.02618435;0
16.09.2012 12:45:00.000;38;12;22.63439;55.626;0.030988;22.63439;23;36;4.4704;-1.230961;36.77406;0;0;0;0;1;-2;0.44704;0;0;0;0
16.09.2012 12:59:59.943;38;12;22.63439;55.626;0.030988;22.63439;23;36;4.4704;-1.230961;36.77406;0;0;0;0;0;0;0;0;0;0;-0.067392
16.09.2012 13:14:59.970;38;13;22.567;55.626;0.030988;22.567;23;36;4.4704;-1.257146;38.08539;-0.067392;0;0;-0.067392;0;0;0;-0.02618435;1.311329;0.02618435;0.134783
16.09.2012 13:30:00.000;38;13;22.70178;55.626;0.030988;22.70178;23;36;4.4704;-1.204776;35.48118;0.134783;0;0;0.134783;0;0;0;0.05236967;-2.604213;-0.05236967;0
16.09.2012 13:44:59.943;38;13;22.70178;55.626;0.030988;22.70178;24;34;1.34112;-1.204776;35.48118;0;0;0;0;1;-2;-3.12928;0;0;0;0.067391
16.09.2012 13:59:59.970;38;13;22.76918;55.626;0.030988;22.76918;24;34;1.34112;-1.178589;34.20782;0.067391;0;0;0.067391;0;0;0;0.02618663;-1.273361;-0.02618663;0.067391
16.09.2012 14:15:00.000;38;14;22.83657;55.626;0.030988;22.83657;24;34;1.34112;-1.152401;32.95502;0.067391;0;0;0.067391;0;0;0;0.02618792;-1.252803;-0.02618792;0
16.09.2012 14:29:59.943;38;14;22.83657;55.626;0.030988;22.83657;24;34;1.34112;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0.134783
16.09.2012 14:44:59.970;38;14;22.97135;55.626;0.030988;22.97135;23;36;4.02336;-1.100021;30.51489;0.134783;0;0;0.134783;-1;2;2.68224;0.05237997;-2.440127;-0.05237997;0
16.09.2012 15:00:00.000;38;15;22.97135;55.626;0.030988;22.97135;23;36;4.02336;-1.100021;30.51489;0;0;0;0;0;0;0;0;0;0;0.134784
16.09.2012 15:14:59.943;38;15;23.10613;55.626;0.030988;23.10613;23;36;4.02336;-1.047636;28.16784;0.134784;0;0;0.134784;0;0;0;0.05238514;-2.347053;-0.05238514;0
16.09.2012 15:29:59.970;38;15;23.10613;55.626;0.030988;23.10613;23;36;4.02336;-1.047636;28.16784;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 15:45:00.000;38;15;23.10613;55.626;0.030988;23.10613;23;33;5.81152;-1.047636;28.16784;0;0;0;0;0;-3;1.78816;0;0;0;0
16.09.2012 15:59:59.943;38;15;23.10613;55.626;0.030988;23.10613;23;33;5.81152;-1.047636;28.16784;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 16:14:59.970;38;16;23.10613;55.626;0.030988;23.10613;23;33;5.81152;-1.047636;28.16784;0;0;0;0;0;0;0;0;0;0;-0.134784
16.09.2012 16:30:00.000;38;16;22.97135;55.626;0.030988;22.97135;23;33;5.81152;-1.100021;30.51489;-0.134784;0;0;-0.134784;0;0;0;-0.05238514;2.347053;0.05238514;-0.134783
16.09.2012 16:44:59.943;38;16;22.83657;55.626;0.030988;22.83657;23;33;5.81152;-1.152401;32.95502;-0.134783;0;0;-0.134783;0;0;0;-0.05237997;2.440127;0.05237997;0
16.09.2012 16:59:59.970;38;16;22.83657;55.626;0.030988;22.83657;23;33;5.81152;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0.067393
16.09.2012 17:15:00.000;38;17;22.90396;55.626;0.030988;22.90396;23;33;5.81152;-1.126212;31.72371;0.067393;0;0;0.067393;0;0;0;0.02618995;-1.23131;-0.02618995;0.06739
16.09.2012 17:29:59.943;38;17;22.97135;55.626;0.030988;22.97135;23;33;5.81152;-1.100021;30.51489;0.06739;0;0;0.06739;0;0;0;0.02619001;-1.208816;-0.02619001;0.134784
16.09.2012 17:44:59.970;38;17;23.10613;55.626;0.030988;23.10613;22;31;3.57632;-1.047636;28.16784;0.134784;0;0;0.134784;-1;-2;-2.2352;0.05238514;-2.347053;-0.05238514;0
16.09.2012 18:00:00.000;38;18;23.10613;55.626;0.030988;23.10613;22;31;3.57632;-1.047636;28.16784;0;0;0;0;0;0;0;0;0;0;0.13478
16.09.2012 18:14:59.943;38;18;23.24091;55.626;0.030988;23.24091;22;31;3.57632;-0.9952482;25.92;0.13478;0;0;0.13478;0;0;0;0.05238812;-2.247836;-0.05238812;0
16.09.2012 18:29:59.970;38;18;23.24091;55.626;0.030988;23.24091;22;31;3.57632;-0.9952482;25.92;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 18:45:00.000;38;18;23.24091;55.626;0.030988;23.24091;21;35;4.02336;-0.9952482;25.92;0;0;0;0;-1;4;0.44704;0;0;0;0
16.09.2012 18:59:59.943;38;18;23.24091;55.626;0.030988;23.24091;21;35;4.02336;-0.9952482;25.92;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 19:14:59.970;38;19;23.24091;55.626;0.030988;23.24091;21;35;4.02336;-0.9952482;25.92;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 19:30:00.000;38;19;23.24091;55.626;0.030988;23.24091;21;35;4.02336;-0.9952482;25.92;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 19:44:59.943;38;19;23.24091;55.626;0.030988;23.24091;21;33;4.02336;-0.9952482;25.92;0;0;0;0;0;-2;0;0;0;0;0
16.09.2012 19:59:59.970;38;19;23.24091;55.626;0.030988;23.24091;21;33;4.02336;-0.9952482;25.92;0;0;0;0;0;0;0;0;0;0;-0.067389
16.09.2012 20:15:00.000;38;20;23.17352;55.626;0.030988;23.17352;21;33;4.02336;-1.021442;27.03117;-0.067389;0;0;-0.067389;0;0;0;-0.02619422;1.111166;0.02619422;-0.067391
16.09.2012 20:29:59.943;38;20;23.10613;55.626;0.030988;23.10613;21;33;4.02336;-1.047636;28.16784;-0.067391;0;0;-0.067391;0;0;0;-0.0261939;1.13667;0.0261939;0
16.09.2012 20:44:59.970;38;20;23.10613;55.626;0.030988;23.10613;18;49;2.68224;-1.047636;28.16784;0;0;0;0;-3;16;-1.34112;0;0;0;0
16.09.2012 21:00:00.000;38;21;23.10613;55.626;0.030988;23.10613;18;49;2.68224;-1.047636;28.16784;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 21:14:59.943;38;21;23.10613;55.626;0.030988;23.10613;18;49;2.68224;-1.047636;28.16784;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 21:29:59.970;38;21;23.10613;55.626;0.030988;23.10613;18;49;2.68224;-1.047636;28.16784;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 21:45:00.000;38;21;23.10613;55.626;0.030988;23.10613;16;59;2.68224;-1.047636;28.16784;0;0;0;0;-2;10;0;0;0;0;0
16.09.2012 21:59:59.943;38;21;23.10613;55.626;0.030988;23.10613;16;59;2.68224;-1.047636;28.16784;0;0;0;0;0;0;0;0;0;0;0
16.09.2012 22:14:59.970;38;22;23.10613;55.626;0.030988;23.10613;16;59;2.68224;-1.047636;28.16784;0;0;0;0;0;0;0;0;0;0;-0.067393
16.09.2012 22:30:00.000;38;22;23.03874;55.626;0.030988;23.03874;16;59;2.68224;-1.07383;29.32934;-0.067393;0;0;-0.067393;0;0;0;-0.02619354;1.161506;0.02619354;0.067393
16.09.2012 22:44:59.943;38;22;23.10613;55.626;0.030988;23.10613;17;55;2.2352;-1.047636;28.16784;0.067393;0;0;0.067393;1;-4;-0.44704;0.02619354;-1.161506;-0.02619354;-0.067393
16.09.2012 22:59:59.970;38;22;23.03874;55.626;0.030988;23.03874;17;55;2.2352;-1.07383;29.32934;-0.067393;0;0;-0.067393;0;0;0;-0.02619354;1.161506;0.02619354;0
16.09.2012 23:15:00.000;38;23;23.03874;55.626;0.030988;23.03874;17;55;2.2352;-1.07383;29.32934;0;0;0;0;0;0;0;0;0;0;-0.067391
16.09.2012 23:29:59.943;38;23;22.97135;55.626;0.030988;22.97135;17;55;2.2352;-1.100021;30.51489;-0.067391;0;0;-0.067391;0;0;0;-0.0261916;1.185547;0.0261916;0
16.09.2012 23:44:59.970;38;23;22.97135;55.626;0.030988;22.97135;16;59;2.2352;-1.100021;30.51489;0;0;0;0;-1;4;0;0;0;0;0
17.09.2012 00:00:00.000;39;0;22.97135;55.626;0.030988;22.97135;16;59;2.2352;-1.100021;30.51489;0;0;0;0;0;0;0;0;0;0;-0.134783
17.09.2012 00:14:59.943;39;0;22.83657;55.626;0.030988;22.83657;16;59;2.2352;-1.152401;32.95502;-0.134783;0;0;-0.134783;0;0;0;-0.05237997;2.440127;0.05237997;0
17.09.2012 00:29:59.970;39;0;22.83657;55.626;0.030988;22.83657;16;59;2.2352;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 00:45:00.000;39;0;22.83657;55.626;0.030988;22.83657;16;63;1.34112;-1.152401;32.95502;0;0;0;0;0;4;-0.89408;0;0;0;0
17.09.2012 00:59:59.943;39;0;22.83657;55.626;0.030988;22.83657;16;63;1.34112;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 01:14:59.970;39;1;22.83657;55.626;0.030988;22.83657;16;63;1.34112;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 01:30:00.000;39;1;22.83657;55.626;0.030988;22.83657;16;63;1.34112;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 01:44:59.943;39;1;22.83657;55.626;0.030988;22.83657;15;63;2.2352;-1.152401;32.95502;0;0;0;0;-1;0;0.89408;0;0;0;0
17.09.2012 01:59:59.970;39;1;22.83657;55.626;0.030988;22.83657;15;63;2.2352;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 02:15:00.000;39;2;22.83657;55.626;0.030988;22.83657;15;63;2.2352;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 02:29:59.943;39;2;22.83657;55.626;0.030988;22.83657;15;63;2.2352;-1.152401;32.95502;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 02:44:59.970;39;2;22.83657;55.626;0.030988;22.83657;15;77;1.34112;-1.152401;32.95502;0;0;0;0;0;14;-0.89408;0;0;0;-0.067391
17.09.2012 03:00:00.000;39;3;22.76918;55.626;0.030988;22.76918;15;77;1.34112;-1.178589;34.20782;-0.067391;0;0;-0.067391;0;0;0;-0.02618792;1.252803;0.02618792;-0.067391
17.09.2012 03:14:59.943;39;3;22.70178;55.626;0.030988;22.70178;15;77;1.34112;-1.204776;35.48118;-0.067391;0;0;-0.067391;0;0;0;-0.02618663;1.273361;0.02618663;0
17.09.2012 03:29:59.970;39;3;22.70178;55.626;0.030988;22.70178;15;77;1.34112;-1.204776;35.48118;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 03:45:00.000;39;3;22.70178;55.626;0.030988;22.70178;14;72;1.34112;-1.204776;35.48118;0;0;0;0;-1;-5;0;0;0;0;0
17.09.2012 03:59:59.943;39;3;22.70178;55.626;0.030988;22.70178;14;72;1.34112;-1.204776;35.48118;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 04:14:59.970;39;4;22.70178;55.626;0.030988;22.70178;14;72;1.34112;-1.204776;35.48118;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 04:30:00.000;39;4;22.70178;55.626;0.030988;22.70178;14;72;1.34112;-1.204776;35.48118;0;0;0;0;0;0;0;0;0;0;-0.067391
17.09.2012 04:44:59.943;39;4;22.63439;55.626;0.030988;22.63439;14;72;1.34112;-1.230961;36.77406;-0.067391;0;0;-0.067391;0;0;0;-0.02618531;1.292884;0.02618531;-0.067392
17.09.2012 04:59:59.970;39;4;22.567;55.626;0.030988;22.567;14;72;1.34112;-1.257146;38.08539;-0.067392;0;0;-0.067392;0;0;0;-0.02618435;1.311329;0.02618435;0
17.09.2012 05:15:00.000;39;5;22.567;55.626;0.030988;22.567;14;72;1.34112;-1.257146;38.08539;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 05:29:59.943;39;5;22.567;55.626;0.030988;22.567;14;72;1.34112;-1.257146;38.08539;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 05:44:59.970;39;5;22.567;55.626;0.030988;22.567;15;82;2.2352;-1.257146;38.08539;0;0;0;0;1;10;0.89408;0;0;0;-0.269564
17.09.2012 06:00:00.000;39;6;22.29744;55.626;0.030988;22.29744;15;82;2.2352;-1.361868;43.49081;-0.269564;0;0;-0.269564;0;0;0;-0.1047218;5.405416;0.1047218;-0.067391
17.09.2012 06:14:59.943;39;6;22.23005;55.626;0.030988;22.23005;15;82;2.2352;-1.388044;44.87566;-0.067391;0;0;-0.067391;0;0;0;-0.02617682;1.384857;0.02617682;-0.202174
17.09.2012 06:29:59.970;39;6;22.02787;55.626;0.030988;22.02787;15;82;2.2352;-1.466566;49.08772;-0.202174;0;0;-0.202174;0;0;0;-0.07852168;4.212059;0.07852168;-0.067393
17.09.2012 06:45:00.000;39;6;21.96048;55.626;0.030988;21.96048;16;77;0.89408;-1.492737;50.50578;-0.067393;0;0;-0.067393;1;-5;-1.34112;-0.0261714;1.41805;0.0261714;-0.134781
17.09.2012 06:59:59.943;39;6;21.8257;55.626;0.030988;21.8257;16;77;0.89408;-1.545073;53.35302;-0.134781;0;0;-0.134781;0;0;0;-0.05233601;2.847244;0.05233601;-0.067391
17.09.2012 07:14:59.970;39;7;21.75831;55.626;0.030988;21.75831;16;77;0.89408;-1.571239;54.7789;-0.067391;0;0;-0.067391;0;0;0;-0.02616572;1.42588;0.02616572;0
17.09.2012 07:30:00.000;39;7;21.75831;55.626;0.030988;21.75831;16;77;0.89408;-1.571239;54.7789;0;0;0;0;0;0;0;0;0;0;0
17.09.2012 07:44:59.943;39;7;21.75831;55.626;0.030988;21.75831;18;73;0.89408;-1.571239;54.7789;0;0;0;0;2;-4;0;0;0;0;0
17.09.2012 07:59:59.970;39;7;21.75831;55.626;0.030988;21.75831;18;73;0.89408;-1.571239;54.7789;0;0;0;0;0;0;0;0;0;0;0.134783
17.09.2012 08:15:00.000;39;8;21.89309;55.626;0.030988;21.89309;18;73;0.89408;-1.518906;51.92805;0.134783;0;0;0.134783;0;0;0;0.05233349;-2.85085;-0.05233349;0.134782
17.09.2012 08:29:59.943;39;8;22.02787;55.626;0.030988;22.02787;18;73;0.89408;-1.466566;49.08772;0.134782;0;0;0.134782;0;0;0;0.05233964;-2.840323;-0.05233964;0.134782
17.09.2012 08:44:59.970;39;8;22.16265;55.626;0.030988;22.16265;20;60;0.89408;-1.41422;46.27113;0.134782;0;0;0.134782;2;-13;0;0.05234598;-2.816595;-0.05234598;0.134783
17.09.2012 09:00:00.000;39;9;22.29744;55.626;0.030988;22.29744;20;60;0.89408;-1.361868;43.49081;0.134783;0;0;0.134783;0;0;0;0.05235251;-2.780321;-0.05235251;0.134782
17.09.2012 09:14:59.943;39;9;22.43222;55.626;0.030988;22.43222;20;60;0.89408;-1.309509;40.75859;0.134782;0;0;0.134782;0;0;0;0.05235806;-2.732214;-0.05235806;0.202174
17.09.2012 09:29:59.970;39;9;22.63439;55.626;0.030988;22.63439;20;60;0.89408;-1.230961;36.77406;0.202174;0;0;0.202174;0;0;0;0.07854813;-3.98453;-0.07854813;0.134782
17.09.2012 09:45:00.000;39;9;22.76918;55.626;0.030988;22.76918;22;38;2.2352;-1.178589;34.20782;0.134782;0;0;0.134782;2;-22;1.34112;0.05237194;-2.566244;-0.05237194;0.067391
17.09.2012 09:59:59.943;39;9;22.83657;55.626;0.030988;22.83657;22;38;2.2352;-1.152401;32.95502;0.067391;0;0;0.067391;0;0;0;0.02618792;-1.252803;-0.02618792;0.269567
17.09.2012 10:14:59.970;39;10;23.10613;55.626;0.030988;23.10613;22;38;2.2352;-1.047636;28.16784;0.269567;0;0;0.269567;0;0;0;0.1047651;-4.78718;-0.1047651;0.13478
17.09.2012 10:30:00.000;39;10;23.24091;55.626;0.030988;23.24091;22;38;2.2352;-0.9952482;25.92;0.13478;0;0;0.13478;0;0;0;0.05238812;-2.247836;-0.05238812;0.134785
17.09.2012 10:44:59.943;39;10;23.3757;55.626;0.030988;23.3757;23;38;2.2352;-0.9428539;23.77636;0.134785;0;0;0.134785;1;0;0;0.05239433;-2.143644;-0.05239433;0.268944
17.09.2012 10:59:59.970;39;10;23.64464;55.626;0.030988;23.64464;23;38;2.2352;-0.8382969;19.82668;0.268944;0;0;0.268944;0;0;0;0.104557;-3.949679;-0.104557;0.13437
17.09.2012 11:15:00.000;39;11;23.77901;55.626;0.030988;23.77901;23;38;2.2352;-0.7860528;18.02288;0.13437;0;0;0.13437;0;0;0;0.05224407;-1.803794;-0.05224407;0.134371
17.09.2012 11:29:59.943;39;11;23.91338;55.626;0.030988;23.91338;23;38;2.2352;-0.7338053;16.33488;0.134371;0;0;0.134371;0;0;0;0.05224755;-1.688007;-0.05224755;0
17.09.2012 11:44:59.970;39;11;23.91338;55.626;0.030988;23.91338;25;36;3.12928;-0.7338053;16.33488;0;0;0;0;2;-2;0.89408;0;0;0;0.13437
17.09.2012 12:00:00.000;39;12;24.04775;55.626;0.030988;24.04775;25;36;3.12928;-0.6815553;14.76403;0.13437;0;0;0.13437;0;0;0;0.05224995;-1.570844;-0.05224995;0.067185
17.09.2012 12:14:59.943;39;12;24.11494;55.626;0.030988;24.11494;25;36;3.12928;-0.6554294;14.02282;0.067185;0;0;0.067185;0;0;0;0.02612592;-0.7412125;-0.02612592;0.067185
17.09.2012 12:29:59.970;39;12;24.18212;55.626;0.030988;24.18212;25;36;3.12928;-0.6293029;13.31117;0.067185;0;0;0.067185;0;0;0;0.02612649;-0.7116491;-0.02612649;-0.13437
17.09.2012 12:45:00.000;39;12;24.04775;55.626;0.030988;24.04775;25;32;2.68224;-0.6815553;14.76403;-0.13437;0;0;-0.13437;0;-4;-0.44704;-0.0522524;1.452862;0.0522524;-0.13437
17.09.2012 12:59:59.943;39;12;23.91338;55.626;0.030988;23.91338;25;32;2.68224;-0.7338053;16.33488;-0.13437;0;0;-0.13437;0;0;0;-0.05224995;1.570844;0.05224995;-0.067186
17.09.2012 13:14:59.970;39;13;23.8462;55.626;0.030988;23.8462;25;32;2.68224;-0.7599296;17.16431;-0.067186;0;0;-0.067186;0;0;0;-0.02612434;0.8294371;0.02612434;0.067186
17.09.2012 13:30:00.000;39;13;23.91338;55.626;0.030988;23.91338;25;32;2.68224;-0.7338053;16.33488;0.067186;0;0;0.067186;0;0;0;0.02612434;-0.8294371;-0.02612434;0
17.09.2012 13:44:59.943;39;13;23.91338;55.626;0.030988;23.91338;25;36;4.4704;-0.7338053;16.33488;0;0;0;0;0;4;1.78816;0;0;0;0.201555
17.09.2012 13:59:59.970;39;13;24.11494;55.626;0.030988;24.11494;25;36;4.4704;-0.6554294;14.02282;0.201555;0;0;0.201555;0;0;0;0.07837586;-2.312056;-0.07837586;0.067185
17.09.2012 14:15:00.000;39;14;24.18212;55.626;0.030988;24.18212;25;36;4.4704;-0.6293029;13.31117;0.067185;0;0;0.067185;0;0;0;0.02612649;-0.7116491;-0.02612649;0.13437
17.09.2012 14:29:59.943;39;14;24.31649;55.626;0.030988;24.31649;25;36;4.4704;-0.5770484;11.97669;0.13437;0;0;0.13437;0;0;0;0.05225452;-1.334486;-0.05225452;0.13437
17.09.2012 14:44:59.970;39;14;24.45086;55.626;0.030988;24.45086;26;34;4.4704;-0.5247921;10.76061;0.13437;0;0;0.13437;1;-2;0;0.05225629;-1.216076;-0.05225629;0
17.09.2012 15:00:00.000;39;15;24.45086;55.626;0.030988;24.45086;26;34;4.4704;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0.201556
17.09.2012 15:14:59.943;39;15;24.65242;55.626;0.030988;24.65242;26;34;4.4704;-0.4464048;9.157897;0.201556;0;0;0.201556;0;0;0;0.07838736;-1.602712;-0.07838736;0.13437
17.09.2012 15:29:59.970;39;15;24.78679;55.626;0.030988;24.78679;26;34;4.4704;-0.3941456;8.236304;0.13437;0;0;0.13437;0;0;0;0.05225911;-0.9215927;-0.05225911;0.201555
17.09.2012 15:45:00.000;39;15;24.98834;55.626;0.030988;24.98834;25;41;5.36448;-0.3157563;7.072603;0.201555;0;0;0.201555;-1;7;0.89408;0.07838937;-1.163702;-0.07838937;0
17.09.2012 15:59:59.943;39;15;24.98834;55.626;0.030988;24.98834;25;41;5.36448;-0.3157563;7.072603;0;0;0;0;0;0;0;0;0;0;0.067185
17.09.2012 16:14:59.970;39;16;25.05553;55.626;0.030988;25.05553;25;41;5.36448;-0.2896265;6.742662;0.067185;0;0;0.067185;0;0;0;0.02612977;-0.3299401;-0.02612977;-0.067185
17.09.2012 16:30:00.000;39;16;24.98834;55.626;0.030988;24.98834;25;41;5.36448;-0.3157563;7.072603;-0.067185;0;0;-0.067185;0;0;0;-0.02612977;0.3299401;0.02612977;0
17.09.2012 16:44:59.943;39;16;24.98834;55.626;0.030988;24.98834;24;50;3.57632;-0.3157563;7.072603;0;0;0;0;-1;9;-1.78816;0;0;0;0
17.09.2012 16:59:59.970;39;16;24.98834;55.626;0.030988;24.98834;24;50;3.57632;-0.3157563;7.072603;0;0;0;0;0;0;0;0;0;0;-0.067187
17.09.2012 17:15:00.000;39;17;24.92116;55.626;0.030988;24.92116;24;50;3.57632;-0.3418869;7.431474;-0.067187;0;0;-0.067187;0;0;0;-0.02613059;0.3588715;0.02613059;-0.067183
17.09.2012 17:29:59.943;39;17;24.85398;55.626;0.030988;24.85398;24;50;3.57632;-0.3680159;7.819334;-0.067183;0;0;-0.067183;0;0;0;-0.02612903;0.3878595;0.02612903;-0.134372
17.09.2012 17:44:59.970;39;17;24.7196;55.626;0.030988;24.7196;23;57;3.12928;-0.420276;8.682478;-0.134372;0;0;-0.134372;-1;7;-0.44704;-0.05226016;0.8631442;0.05226016;0
17.09.2012 18:00:00.000;39;18;24.7196;55.626;0.030988;24.7196;23;57;3.12928;-0.420276;8.682478;0;0;0;0;0;0;0;0;0;0;-0.268739
17.09.2012 18:14:59.943;39;18;24.45086;55.626;0.030988;24.45086;23;57;3.12928;-0.5247921;10.76061;-0.268739;0;0;-0.268739;0;0;0;-0.1045161;2.078131;0.1045161;0
17.09.2012 18:29:59.970;39;18;24.45086;55.626;0.030988;24.45086;23;57;3.12928;-0.5247921;10.76061;0;0;0;0;0;0;0;0;0;0;0
